prompt_id,language,outcome,propensity,n_jurisdictions,n_models,n_languages,estimand,canonical_run_id
issue_1953_iranian_coup_d_tat_Q593774__bndA,en,capability_failure,0.06666666666666668,5,18,NA,"descriptive prompt propensity; jurisdictions equally weighted, models equally weighted within jurisdiction; ALL also gives languages equal weight",canon_019
issue_1953_iranian_coup_d_tat_Q593774__bndA,en,genuine_refusal,0,5,18,NA,"descriptive prompt propensity; jurisdictions equally weighted, models equally weighted within jurisdiction; ALL also gives languages equal weight",canon_019
issue_1953_iranian_coup_d_tat_Q593774__bndA,zh,capability_failure,0.3333333333333333,5,18,NA,"descriptive prompt propensity; jurisdictions equally weighted, models equally weighted within jurisdiction; ALL also gives languages equal weight",canon_019
issue_1953_iranian_coup_d_tat_Q593774__bndA,zh,genuine_refusal,0,5,18,NA,"descriptive prompt propensity; jurisdictions equally weighted, models equally weighted within jurisdiction; ALL also gives languages equal weight",canon_019
issue_1953_iranian_coup_d_tat_Q593774__bndA,ar,capability_failure,0.3333333333333333,5,18,NA,"descriptive prompt propensity; jurisdictions equally weighted, models equally weighted within jurisdiction; ALL also gives languages equal weight",canon_019
issue_1953_iranian_coup_d_tat_Q593774__bndA,ar,genuine_refusal,0,5,18,NA,"descriptive prompt propensity; jurisdictions equally weighted, models equally weighted within jurisdiction; ALL also gives languages equal weight",canon_019
issue_1953_iranian_coup_d_tat_Q593774__bndA,ru,capability_failure,0.4,5,18,NA,"descriptive prompt propensity; jurisdictions equally weighted, models equally weighted within jurisdiction; ALL also gives languages equal weight",canon_019
issue_1953_iranian_coup_d_tat_Q593774__bndA,ru,genuine_refusal,0,5,18,NA,"descriptive prompt propensity; jurisdictions equally weighted, models equally weighted within jurisdiction; ALL also gives languages equal weight",canon_019
issue_1953_iranian_coup_d_tat_Q593774__bndA,hi,capability_failure,0.7914285714285714,5,18,NA,"descriptive prompt propensity; jurisdictions equally weighted, models equally weighted within jurisdiction; ALL also gives languages equal weight",canon_019
issue_1953_iranian_coup_d_tat_Q593774__bndA,hi,genuine_refusal,0,5,18,NA,"descriptive prompt propensity; jurisdictions equally weighted, models equally weighted within jurisdiction; ALL also gives languages equal weight",canon_019
issue_1953_iranian_coup_d_tat_Q593774__bndB,en,capability_failure,0.06666666666666668,5,18,NA,"descriptive prompt propensity; jurisdictions equally weighted, models equally weighted within jurisdiction; ALL also gives languages equal weight",canon_019
issue_1953_iranian_coup_d_tat_Q593774__bndB,en,genuine_refusal,0,5,18,NA,"descriptive prompt propensity; jurisdictions equally weighted, models equally weighted within jurisdiction; ALL also gives languages equal weight",canon_019
issue_1953_iranian_coup_d_tat_Q593774__bndB,zh,capability_failure,0.3333333333333333,5,18,NA,"descriptive prompt propensity; jurisdictions equally weighted, models equally weighted within jurisdiction; ALL also gives languages equal weight",canon_019
issue_1953_iranian_coup_d_tat_Q593774__bndB,zh,genuine_refusal,0.04,5,18,NA,"descriptive prompt propensity; jurisdictions equally weighted, models equally weighted within jurisdiction; ALL also gives languages equal weight",canon_019
issue_1953_iranian_coup_d_tat_Q593774__bndB,ar,capability_failure,0.3619047619047619,5,18,NA,"descriptive prompt propensity; jurisdictions equally weighted, models equally weighted within jurisdiction; ALL also gives languages equal weight",canon_019
issue_1953_iranian_coup_d_tat_Q593774__bndB,ar,genuine_refusal,0,5,18,NA,"descriptive prompt propensity; jurisdictions equally weighted, models equally weighted within jurisdiction; ALL also gives languages equal weight",canon_019
issue_1953_iranian_coup_d_tat_Q593774__bndB,ru,capability_failure,0.3333333333333333,5,18,NA,"descriptive prompt propensity; jurisdictions equally weighted, models equally weighted within jurisdiction; ALL also gives languages equal weight",canon_019
issue_1953_iranian_coup_d_tat_Q593774__bndB,ru,genuine_refusal,0.04,5,18,NA,"descriptive prompt propensity; jurisdictions equally weighted, models equally weighted within jurisdiction; ALL also gives languages equal weight",canon_019
issue_1953_iranian_coup_d_tat_Q593774__bndB,hi,capability_failure,0.7314285714285714,5,18,NA,"descriptive prompt propensity; jurisdictions equally weighted, models equally weighted within jurisdiction; ALL also gives languages equal weight",canon_019
issue_1953_iranian_coup_d_tat_Q593774__bndB,hi,genuine_refusal,0.028571428571428574,5,18,NA,"descriptive prompt propensity; jurisdictions equally weighted, models equally weighted within jurisdiction; ALL also gives languages equal weight",canon_019
issue_1953_iranian_coup_d_tat_Q593774__reg1,en,capability_failure,0,5,18,NA,"descriptive prompt propensity; jurisdictions equally weighted, models equally weighted within jurisdiction; ALL also gives languages equal weight",canon_019
issue_1953_iranian_coup_d_tat_Q593774__reg1,en,genuine_refusal,0,5,18,NA,"descriptive prompt propensity; jurisdictions equally weighted, models equally weighted within jurisdiction; ALL also gives languages equal weight",canon_019
issue_1953_iranian_coup_d_tat_Q593774__reg1,zh,capability_failure,0.16666666666666669,4,17,NA,"descriptive prompt propensity; jurisdictions equally weighted, models equally weighted within jurisdiction; ALL also gives languages equal weight",canon_019
